"#user_id","#account_id",新增日期,激励pv,激励ecpm,其他pv,其他ecpm,关卡数,cpa,7日回收
845269511367299076,ebd9c384f6d755e8,2021-05-21,31,110.25,106,6.42,18,3.62,4.10
845635824449630211,e25fef8f1bc71dff,2021-05-22,11,201.37,52,17.68,9,3.50,5.58
845745489768091648,9067e1d7e3c3ade3,2021-05-22,31,63.37,113,5.83,12,3.26,3.91
845701254206070785,43eefbdf3e2efc36,2021-05-22,6,240.89,10,20.00,1,3.26,4.37
845698812808409091,7dc5d6ff70683632,2021-05-22,7,59.00,23,4.74,1,3.26,1.39
845696775907586057,98d8d5c9754c4673,2021-05-22,3,99.00,15,9.53,1,3.50,0.44
845697767348776967,09e5deae78bf7d91,2021-05-22,12,135.07,35,9.57,7,3.50,2.48
845698952784916487,5b8a1a87d1b74ebb,2021-05-22,67,30.99,196,6.36,8,3.26,10.90
845698985559207936,5ab6a7f021d97685,2021-05-22,19,98.32,46,9.24,5,3.50,2.29
845382944351850496,bd6165b0f9321259,2021-05-21,3,100.00,9,5.89,1,3.62,0.35
845359128649142273,4794427bf8834347,2021-05-21,4,144.71,15,7.00,3,3.62,0.68
845358589320368128,34571c843ddd1a94,2021-05-21,202,17.42,524,6.51,33,3.62,21.27
845313469208993798,dedf8ce3b8c65f05,2021-05-21,38,51.08,194,8.44,34,3.82,8.11
845263423106854912,35006fb91230e88a,2021-05-21,4,98.00,10,5.30,1,2.36,0.45
845258678929600512,0788b479da6b456c,2021-05-21,2,155.00,5,4.80,1,3.62,0.33
845273602238066688,6f960886a84f105f,2021-05-21,135,32.68,503,6.48,93,3.53,14.43
845627552451670016,305f494188ddc3c1,2021-05-22,52,80.34,176,6.90,17,3.50,5.39
845625078149550080,f93a16ed4a96e102,2021-05-22,3,97.50,8,5.13,1,3.26,0.33
845423751826644992,d0d0c2a5540806fa,2021-05-21,3,88.00,17,11.15,2,1.88,0.45
845721903404036099,e1595ecae22681ff,2021-05-22,11,133.50,27,7.26,4,4.92,1.81
845317717569183744,fbae967247f98e6e,2021-05-21,5,135.30,13,20.38,1,3.95,0.94
845312293874577408,4daada63a5768ed4,2021-05-21,11,178.18,21,10.71,2,3.18,2.18
845283521796386816,d15e599199ec0e52,2021-05-21,3,188.28,3,56.67,1,4.65,0.73
845319588566151168,d5bf97c17a1c02b1,2021-05-21,3,215.12,21,16.33,2,3.16,0.99
845309365225136128,81f68d7a3d1b8d34,2021-05-21,1,100.00,28,31.25,3,4.65,1.72
845273351554600960,3fc9305e5a4f3d18,2021-05-21,4,132.58,8,17.50,1,1.02,0.67
845744887359483907,b25e2d2bcbebb728,2021-05-22,22,123.94,72,11.68,14,3.50,14.20
845707901529632768,43fa76fe37d408a7,2021-05-22,17,55.09,39,5.74,4,3.26,5.47
845415931278401536,6bbcbfbb51521737,2021-05-21,40,188.57,44,19.73,1,3.62,8.41
845367902061867008,87a72e1bb96638ec,2021-05-21,5,330.00,6,18.50,1,3.62,1.76
845359907003572227,948f30701d2337d1,2021-05-21,4,100.06,18,15.81,1,3.62,0.68
845358268725207040,a97ed1e0e1f49709,2021-05-21,11,191.65,18,29.56,2,3.62,2.93
845357796970864640,9c95b2ba23c0d8f5,2021-05-21,4,89.38,10,18.50,1,3.62,0.54
845696718761889792,d06fd8a225303f57,2021-05-22,5,230.00,13,18.08,2,3.26,5.12
845622445295153152,362b91f44e688836,2021-05-22,32,64.37,128,5.98,10,3.26,12.27
845623484876066816,75bb80bfa875d48c,2021-05-22,9,85.17,21,5.48,1,3.26,0.88
845263563007864834,ca55ff8c4e91a23e,2021-05-21,7,93.14,21,5.62,3,3.62,0.77
845695174430044161,496f10b3db6b73ac,2021-05-22,23,60.58,100,5.90,10,3.50,12.76
845699102632976384,dd65c3232e3969f1,2021-05-22,3,166.67,10,6.00,1,3.50,0.56
845694691068223490,5b0547ee226ef249,2021-05-22,9,116.31,41,17.44,5,3.50,1.76
845702724082470912,b4df82cafae7c5e7,2021-05-22,3,86.67,7,5.71,1,3.50,0.30
845642100130852865,167d386ed29ebae4,2021-05-22,9,211.11,38,15.89,4,3.26,3.70
845622087336472576,c49b915bb607a62,2021-05-22,63,47.39,221,7.24,21,3.26,10.41
845356865771802624,62a02185d48e0cb3,2021-05-21,12,93.15,12,5.42,1,3.62,1.18
845361221469085698,306c110572478774,2021-05-21,17,122.19,26,6.15,1,3.62,2.24
845357565822771200,4a1fc6974195c133,2021-05-21,5,247.89,16,24.06,2,3.62,1.62
845261085023805443,4252df8c947d6132,2021-05-21,4,195.03,13,14.00,1,2.36,0.96
845267168425549831,4c63e305f1451c74,2021-05-21,2,100.00,6,14.33,1,3.62,0.29
845623404612169735,4cc01a924e37bf26,2021-05-22,92,47.32,412,6.41,37,3.26,7.00
845637154398015488,1724aa5a21cf25f0,2021-05-22,76,66.42,311,8.34,28,3.50,8.41
845770858726428674,2fbdddb4ec0f8d10,2021-05-22,45,56.81,196,7.29,7,0.00,3.98
845622376743448577,13e3158eec5e958e,2021-05-22,36,46.28,56,5.50,4,3.26,2.46
845625320016588805,65eaab46af596992,2021-05-22,12,105.44,43,12.47,7,3.50,1.80
845363472274558977,99bedd22875f2a4d,2021-05-21,10,80.40,31,27.08,3,3.30,1.64
845365711215005696,5eb48e66d2f60640,2021-05-21,4,99.87,21,12.67,1,3.62,0.67
845309489326202884,682ab8c2a050f484,2021-05-21,34,164.41,104,11.35,16,3.67,7.16
845259218086408192,0b47eb9fd037548a,2021-05-21,4,197.45,5,8.00,1,3.62,0.83
845261371079532544,4b8d8c2ff6d83831,2021-05-21,17,62.00,29,10.00,3,2.36,2.92
845261111979937792,afe94cff322a25bd,2021-05-21,2,98.75,8,5.63,1,2.36,0.24
845257963175817216,707bee9e3dedeca3,2021-05-21,3,97.50,15,18.03,1,3.62,0.79
845627379102781440,cc5a9e2f8ca15a81,2021-05-22,2,97.50,9,18.33,1,3.26,0.36
845625518279499776,b916f931d150b494,2021-05-22,69,26.83,283,5.93,31,3.26,3.78
845726182006853633,5df75a0c81027a97,2021-05-22,4,237.50,15,25.80,2,3.26,8.40
845699585277571072,685ec19d1bf0fc0d,2021-05-22,18,136.11,59,10.47,6,3.26,3.07
845697883524964354,29cafa2a1e6b92ea,2021-05-22,26,83.52,88,7.72,12,3.26,2.85
845697384713166848,b30e5dbe8ea284cf,2021-05-22,13,44.35,35,5.97,4,3.50,0.79
845621468504666117,a5289d1808701d83,2021-05-22,6,92.08,35,7.40,4,3.26,0.81
845450620986859520,e75b9747999e448d,2021-05-21,6,140.81,19,12.84,1,3.62,1.09
845373703191146496,1a58fc6e221b153e,2021-05-21,43,121.19,80,25.97,3,3.62,24.01
845365453579882496,30dc32af20d75267,2021-05-21,3,78.77,18,36.50,1,3.62,0.89
845376144146051075,c207565542d86570,2021-05-21,33,80.72,100,7.99,8,3.34,4.32
845356384378949632,12453d28b531bc6f,2021-05-21,17,92.65,46,9.46,6,3.62,2.01
845305278386933760,a49e400c8f42a3de,2021-05-21,1,229.81,12,19.50,1,3.62,0.46
845282375878979586,8092fe0d1e391307,2021-05-21,14,139.29,42,17.83,6,3.62,2.70
845277076283600896,5c1b370844c392fb,2021-05-21,10,112.60,32,23.23,5,3.62,8.22
845640848785420290,c34f170feb47c417,2021-05-22,14,93.50,37,6.19,3,3.26,1.54
845696776389931009,270c0e563a966dcf,2021-05-22,54,33.06,121,6.98,5,3.80,4.19
845309809720696834,7f5eb56c4d822f05,2021-05-21,5,99.00,19,26.05,1,2.59,0.99
845308043616063488,a43a224ee6818e71,2021-05-21,116,40.68,584,6.70,62,3.06,8.63
845263315881168896,1e43b2a4df8fc6a1,2021-05-21,3,173.33,9,23.78,2,2.91,0.73
845725145922150400,fc3938f5833eb09f,2021-05-22,41,40.26,129,6.65,14,3.72,11.60
845692915270553600,64715b4526bd2d5e,2021-05-22,8,69.06,11,5.45,1,3.33,0.61
845698278617657344,b5e920d450188e9d,2021-05-22,32,72.86,120,6.41,3,3.33,4.57
845642439388827666,cfdd3e80b1fdc8bb,2021-05-22,3,166.67,15,5.67,1,3.80,0.59
845308401293725696,ddccf50ee2df753d,2021-05-21,6,126.00,20,8.25,5,0.64,0.92
845264404194664448,49be1f0a0b0440bf,2021-05-21,31,124.95,58,26.47,2,2.64,5.41
845784513805692928,450007162a233f47,2021-05-22,5,99.40,16,15.56,3,3.26,2.22
845722533168553985,648639abade7af26,2021-05-22,16,141.16,40,12.78,6,5.96,2.77
845707068207669248,234d8cdfea3cc087,2021-05-22,5,55.50,19,11.58,2,3.26,0.50
845625782734561280,73079b0e53e356ca,2021-05-22,16,81.09,68,5.91,4,3.50,2.88
845328964255621120,c4dee1c63dfdd6b8,2021-05-21,1,99.50,6,5.83,1,1.84,0.13
845341043259744259,2a9b582963208b26,2021-05-21,16,107.50,53,15.64,3,3.62,2.55
845297931403276289,748034ac8d7d8646,2021-05-21,49,63.42,111,8.95,1,2.36,4.10
845267156045803520,3065d0af38481cd2,2021-05-21,5,121.30,12,24.50,1,3.62,0.90
845272181218615296,cf3338c16ccd58ac,2021-05-21,37,428.22,84,15.43,14,3.62,17.14
845698807653609472,fa5c6c25c6974ce7,2021-05-22,57,35.61,248,5.82,31,3.50,3.54
845697055493857280,022de55b2b8e0c8d,2021-05-22,4,59.81,13,6.15,2,3.26,0.32
845697497810219008,7d97568fe591ee51,2021-05-22,11,70.68,37,5.68,4,3.26,2.46
845695013465239552,a4849980a230c2b2,2021-05-22,22,44.01,92,13.23,6,3.26,2.19
845699939893391364,b03bf6176a5d01a1,2021-05-22,7,29.29,52,9.81,13,3.26,0.95
845622577403146241,dccea7cdd0b3af92,2021-05-22,23,119.20,60,19.58,14,3.26,4.31
845621418896134147,a4e7c4e8dee33304,2021-05-22,73,67.25,300,5.62,32,3.26,8.48
845639439025319939,cf27eee776054ae1,2021-05-22,10,68.20,62,6.52,8,3.50,1.09
845365815477014528,fb8c6c2299b9608f,2021-05-21,8,107.79,50,11.06,1,3.62,1.42
845356318201221120,842692f4f0dc239e,2021-05-21,13,296.10,33,14.09,5,3.62,4.31
845304499034918912,cc4ad9206c3b7ffa,2021-05-21,9,394.48,31,29.94,3,3.62,4.48
845258823930884096,ce760a52a2101567,2021-05-21,5,530.00,11,14.36,1,2.36,2.81
845265392502050819,cd9a0af96ec4c278,2021-05-21,5,562.27,10,26.00,2,2.36,3.07
845737704370614274,e9ab89f666f84fe1,2021-05-22,38,119.67,93,8.92,15,3.26,7.28
845704345768169472,5f2abc89d6b1f3f0,2021-05-22,9,82.78,21,19.52,4,4.90,1.15
845697282470457344,aa5427d4e53180d0,2021-05-22,4,85.62,11,6.18,2,3.26,7.89
845693483194396672,ea2830e276e7abae,2021-05-22,5,98.70,17,7.65,4,3.50,0.62
845697024235548676,258c6f1c4e37cf64,2021-05-22,4,99.63,18,10.28,3,3.50,0.58
845697384146276352,84067e5d3c2f92bd,2021-05-22,17,98.06,179,12.95,19,3.26,9.34
845657607810723840,f49ab31b01a19945,2021-05-22,5,98.50,7,22.14,1,3.50,0.68
845622715790012421,4550874601dbdf91,2021-05-22,4,144.74,13,15.00,2,3.26,0.77
845365843122331648,3e639f3e4661c2c9,2021-05-21,28,81.43,77,7.14,1,3.34,2.83
845357357944016897,5cb6a99e0d11c9f6,2021-05-21,2,81.25,7,5.71,1,3.62,0.20
845259047585452032,79f3385b62210b1c,2021-05-21,12,146.54,47,32.21,3,3.62,3.27
845260623272218624,f39f2617bb829f89,2021-05-21,11,93.14,18,4.94,2,2.36,1.11
845266717486878720,fc7d123e641dbe56,2021-05-21,5,500.00,14,44.29,2,2.36,4.25
845273475211730944,fbcae61a91639d95,2021-05-21,6,167.56,32,30.50,3,2.57,1.98
845762618786193408,0f2c65f32b6a4d81,2021-05-22,21,94.29,46,9.28,1,3.50,5.47
845707840831361038,c8d4a63d5650379e,2021-05-22,1,180.00,7,12.86,1,3.26,0.27
845699376415510528,a6a2e183a985e0be,2021-05-22,23,28.67,33,5.45,3,3.26,0.84
845677493348081665,51d4366c2ff0104f,2021-05-22,6,71.42,18,5.28,1,3.50,0.52
845622605714698240,53ebb553ff427061,2021-05-22,7,132.53,52,5.31,8,3.26,3.76
845357289325862912,3df9f3eff5484cec,2021-05-21,8,167.62,18,14.44,2,3.62,1.60
845354948644184064,324e97218f4b701a,2021-05-21,11,105.89,19,5.79,3,3.62,1.27
845358085915807744,715453b1b48ba03d,2021-05-21,15,78.83,46,7.50,6,3.62,1.53
845307030144692228,362c55a453e68ba9,2021-05-21,76,101.09,245,18.88,36,3.67,14.03
845284474790748165,055a4d8d2f723cad,2021-05-21,10,149.60,22,10.55,3,3.62,1.73
845291693829001220,7d3be467152b9c31,2021-05-21,5,119.50,26,13.15,3,2.57,0.94
845258286135386112,e043603d86cd64b0,2021-05-21,2,145.35,11,33.64,1,3.62,0.66
845277361378832384,38511e718016b75b,2021-05-21,15,289.97,91,22.37,17,2.36,8.54
845699141104971776,53fdc3aeae87801d,2021-05-22,45,69.02,215,6.47,15,3.26,7.45
845701124343869440,ba422fa9d16ee482,2021-05-22,71,58.70,273,6.11,28,3.26,12.70
845642166931693568,15e79bbe3e6d6424,2021-05-22,32,41.88,191,8.65,22,3.26,14.16
845654847549345792,c8b41f05e6adc02c,2021-05-22,1,300.00,9,44.00,1,3.26,0.70
845648396565491712,fac47a45c2da147d,2021-05-22,45,48.42,196,8.48,17,3.26,3.98
845654843464093696,ae52366b0b26fc15,2021-05-22,5,45.00,52,8.82,3,3.50,1.64
845622908533219328,dbf99abfc23f4345,2021-05-22,14,86.93,51,7.25,6,3.26,1.59
845627747782103046,928a34cb80fd4e98,2021-05-22,32,66.11,132,12.42,7,3.50,5.20
845623931408363520,128d274ea2517954,2021-05-22,7,144.21,26,12.79,3,3.50,1.34
845626556507492355,4bbf53b91b436920,2021-05-22,13,92.69,43,8.02,3,3.50,1.95
845377953729875968,f3b450bb9d51f0c1,2021-05-21,9,126.67,27,5.93,1,3.62,1.30
845356860043042816,258b60023b574bb7,2021-05-21,2,324.02,9,33.89,1,3.62,0.95
845357035016163328,bdbce47c37c08ae4,2021-05-21,29,43.81,796,8.27,180,3.62,21.88
845291848492265472,2826abb9af496eca,2021-05-21,14,74.56,55,11.75,6,0.00,1.85
845261695485620224,1f0ceae39d162535,2021-05-21,7,113.64,33,22.76,6,3.62,1.55
845264252523778050,8187ca02afbc5e90,2021-05-21,14,173.54,29,18.88,1,2.36,2.98
845258727044816896,7e23c449d44370b1,2021-05-21,4,134.25,15,13.13,1,3.62,0.73
845258440147873797,7ca04b1ce30a45f5,2021-05-21,27,98.92,119,11.08,12,3.62,3.99
845265468482527235,83e50fce351d8b02,2021-05-21,4,112.50,67,18.78,10,2.36,1.71
845265482736611328,5319a4aa9d3cd1d8,2021-05-21,11,189.40,38,6.03,9,2.36,2.31
845728312822996992,532e14af9b8433d6,2021-05-22,34,137.20,118,7.61,24,3.26,5.56
845719845345304576,7f6d012e4c611e94,2021-05-22,39,169.20,127,13.98,27,3.26,8.37
845698780545822720,02de1d19afdacccc,2021-05-22,7,77.50,17,5.59,1,3.26,0.64
845698174387363840,d8acac05c4e3df75,2021-05-22,8,47.19,49,6.51,5,3.50,0.70
845697611935391744,9a29e9ea1e5bff03,2021-05-22,57,31.87,289,6.92,27,3.50,6.80
845700262181871616,1c556866e10873e0,2021-05-22,7,135.71,16,16.00,2,3.50,2.08
845655530877624320,c07ea7571a0bfeaa,2021-05-22,11,273.00,55,30.22,6,3.50,4.66
845642260843999232,2df7a448267e0235,2021-05-22,5,440.00,44,53.18,7,3.50,4.54
845622777431199744,368581abc98df7a2,2021-05-22,5,89.90,14,6.07,1,3.26,0.53
845625207082455040,6485a4594f988a9e,2021-05-22,13,146.31,43,16.23,5,3.26,2.62
845626173492699136,a635289ad821b5e5,2021-05-22,5,310.00,12,5.83,2,3.50,5.15
845628420570095616,7df565c15218d0ed,2021-05-22,58,61.51,199,6.28,27,3.26,4.82
845627814750859272,25036412688edb71,2021-05-22,8,93.94,17,8.59,2,3.26,1.87
845356808759287808,11d1ce51b865bdbf,2021-05-21,195,108.46,873,10.76,107,3.62,35.65
845356873531265024,bbf9ec2ee40afb68,2021-05-21,11,121.93,23,13.91,3,3.62,1.66
845359375878197248,58b577082223e2c2,2021-05-21,5,230.00,17,16.88,2,3.62,1.44
845308990256197632,c107653c947a8878,2021-05-21,8,138.62,24,17.96,2,3.45,1.59
845259515506860032,7dc841cf5a2a6c59,2021-05-21,3,98.83,15,20.27,1,3.62,0.60
845259705168433152,e6d2fe130b922042,2021-05-21,35,154.24,94,6.85,18,3.62,26.14
845274128306806793,4dd80eb5fe67433e,2021-05-21,20,145.48,24,13.85,2,3.62,3.24
845711886531170304,ea800c42db491828,2021-05-22,3,100.67,11,14.09,1,3.50,5.84
845719627732230144,fcab81ca261b4579,2021-05-22,11,116.45,31,14.16,5,3.50,1.99
845697776586989571,ab1a29adaf0b2687,2021-05-22,79,271.57,237,25.05,37,3.50,52.58
845626614661517312,78faf98f18f8ab0d,2021-05-22,81,275.37,230,12.01,12,3.50,25.17
845360929840967683,acf2068d7402e064,2021-05-21,18,302.78,74,18.02,11,3.62,6.78
845352399819509760,1e431e45b575de8b,2021-05-21,1,145.35,5,13.00,1,3.62,0.21
845356504319266816,025ffa101f32dd0e,2021-05-21,6,291.67,17,22.65,1,3.62,2.14
845359958304104449,53ebc28ef51a8607,2021-05-21,1,145.35,6,25.00,1,3.62,0.99
845357055969210368,fd6c85e70c822045,2021-05-21,60,20.95,162,5.99,16,3.62,2.41
845343586135576576,fb19f7d889738928,2021-05-21,97,14.86,235,6.40,25,3.23,8.12
845308600318304256,4989ad4d6b264b83,2021-05-21,2,175.50,8,32.50,1,2.77,0.61
845259873448103936,6133a95beb3485ad,2021-05-21,75,186.94,134,14.33,28,3.62,16.38
845267711841415168,40e82e154cc2245a,2021-05-21,4,115.00,8,4.63,1,3.62,0.50
845701378864320517,126eefedcfa7d176,2021-05-22,10,73.80,28,9.11,4,3.26,0.99
845634945971130368,b8ed1e65c48a5cb2,2021-05-22,73,20.38,168,6.49,11,3.50,10.27
845623153555410947,5f0e03c882d7fb1d,2021-05-22,11,97.84,29,15.69,5,3.26,1.68
845621805697347591,9410673e54bceb3b,2021-05-22,22,167.56,101,23.57,11,3.26,6.77
845626018162683904,e64200c104b66b65,2021-05-22,4,99.87,14,6.43,2,3.50,1.81
845397458199777285,b3dcc052fad7e135,2021-05-21,34,128.71,77,23.60,3,3.62,8.62
845356441738555392,5433da1a5baacd8d,2021-05-21,12,291.84,27,21.00,1,3.30,4.35
845358332000477184,35765349b374d871,2021-05-21,3,185.05,5,11.00,1,3.62,0.61
845262022796521475,165024f168488118,2021-05-21,12,128.21,57,10.23,5,2.36,2.21
845275910650466304,3eaa1803106fc125,2021-05-21,8,203.75,30,8.03,6,2.36,1.87
845264651788623872,9d929e70c7793d47,2021-05-21,84,40.21,246,7.50,32,3.62,10.78
845634661658537990,13bfcd2a72e147f4,2021-05-22,38,63.00,135,5.84,17,0.40,3.18
845414712359133184,7de815ac492572a6,2021-05-21,7,113.01,19,17.37,1,1.02,1.12
845326248183734276,ff7cf7cdfb855388,2021-05-21,9,87.22,23,20.43,3,2.39,1.26
845692497616842752,13f0915a415317f4,2021-05-22,5,97.50,13,18.69,1,4.08,0.73
845408442645745664,ad9e52306b023cf6,2021-05-21,47,74.71,184,6.65,21,5.07,4.74
845399372111683586,f8c1e04fe01f36a4,2021-05-21,223,33.41,818,6.10,146,3.95,22.14
845343591735631872,8efeb77994e9d273,2021-05-21,5,490.00,15,35.60,4,3.16,2.98
845632599625445376,aca361290aa26a70,2021-05-22,7,174.14,17,20.00,1,4.19,1.56
845696109181022208,156da175c20aaa09,2021-05-22,4,93.13,12,12.08,2,7.39,2.85
845698545419689985,b097c7d7b2ec1e5d,2021-05-22,13,81.25,25,13.58,5,4.27,6.59
845318527835058176,62835b2fd4424f61,2021-05-21,4,122.36,19,12.37,1,3.70,0.72
845379937105489925,845e6de7cbdc3437,2021-05-21,5,150.04,11,15.91,1,2.10,0.93
845677452163551232,9c425a8e2d6d35ab,2021-05-22,10,135.00,29,12.86,4,4.19,1.72
845633298121363456,c174e9df101a1947,2021-05-22,7,152.93,11,24.55,2,6.74,1.34
845624691904483328,13a4df6c4bc160f5,2021-05-22,7,107.64,15,6.00,2,2.83,1.97
845633352924139520,47e7f871729a1386,2021-05-22,9,103.61,29,7.21,5,6.74,1.14
845698750004596736,e4cbca06cc25c85e,2021-05-22,11,136.43,31,6.74,2,7.39,1.71
845314435404009472,6a94e15ebbcca4fb,2021-05-21,4,612.50,22,41.41,2,4.01,3.66
845327704850575360,3955e3b7ee9870f6,2021-05-21,9,255.69,25,13.52,3,0.56,2.64
845265431219671040,154bbbd7f6c3ea0e,2021-05-21,5,298.29,10,30.50,1,2.20,1.80
845692776317456384,cf57518e8cb14bfd,2021-05-22,5,81.50,43,10.56,4,3.80,2.33
845318725619818496,b3ce7258294ade67,2021-05-21,5,78.00,20,9.00,1,3.85,0.57
845109126077091840,79ee680f16d8bf9b,2021-05-21,3,350.00,16,14.44,1,3.30,1.46
845308122531893252,d856e08cc700abb8,2021-05-21,63,40.05,163,6.69,20,3.49,5.82
845263380557996032,7e5c8168daa3fccd,2021-05-21,5,98.90,9,5.56,1,2.91,0.54
845702151497060355,8fbd846abf651748,2021-05-22,1,145.35,7,27.57,1,3.71,0.34
845270851236016136,17ac8966dff74e8d,2021-05-21,61,50.32,82,5.76,10,3.49,7.14
845768084784033800,7a6fd99b648e7449,2021-05-22,25,72.58,84,6.64,12,3.33,2.37
845700386007953408,f1b117cfafbf0012,2021-05-22,5,470.00,11,6.82,2,3.33,2.42
845718950050144256,a281c2be84a09dae,2021-05-22,12,78.82,48,15.13,7,3.26,1.92
845700430807314432,6d30c6746ff8ef2b,2021-05-22,7,91.43,25,13.12,4,3.50,0.97
845699188284198918,d6363897b822b1c7,2021-05-22,9,78.89,15,5.67,1,4.49,1.71
845645867661922304,03e4a320968d8d4a,2021-05-22,4,73.13,9,7.93,1,3.50,0.36
845623133681102848,19d59a4e672d75ba,2021-05-22,10,262.77,19,6.21,3,3.50,2.75
845636561470889984,91b5fabcada1bbb4,2021-05-22,7,74.07,17,12.35,2,3.50,5.82
845383123310219264,8f326ac226e7e3f3,2021-05-21,25,58.30,51,5.69,5,3.62,1.75
845374244772261894,1208b60baf6a2215,2021-05-21,61,50.21,234,6.17,18,3.62,4.85
845292524117303296,f9647cdb0a177450,2021-05-21,5,114.40,12,5.83,2,2.36,0.64
845259197280161792,80694174b1facf2c,2021-05-21,3,229.81,15,32.00,2,3.62,1.17
845259469498880007,f298eb6da559785c,2021-05-21,157,31.12,498,6.61,66,3.62,8.32
845259846109630464,f58ba4cbf406ddac,2021-05-21,12,97.92,38,5.66,6,3.62,1.39
845723644297744384,0c650b12ee90510a,2021-05-22,10,74.22,21,5.24,1,0.54,1.51
845700398449954816,3a413ce0825b00c7,2021-05-22,15,17.77,58,6.22,6,3.26,0.63
845698264254521344,f6a613be6a496c4d,2021-05-22,17,43.82,44,5.68,6,3.50,3.20
845701605300514819,2b47f5fedf51b82a,2021-05-22,24,95.75,114,12.89,12,3.26,3.77
845700376698953728,87f183e440244fff,2021-05-22,2,26.25,10,5.40,1,3.26,0.11
845701783864619008,596e380a45ad69a2,2021-05-22,1,40.00,41,7.88,6,3.26,3.95
845421499325353984,4b020d6ed800ba0d,2021-05-21,33,154.79,39,10.46,1,3.62,5.52
845357198594019328,19b47b1f70fe5286,2021-05-21,1,60.00,8,8.63,1,3.62,0.13
845307934356942850,959fdbc4ad56b35c,2021-05-21,4,97.50,20,12.25,1,4.73,0.64
845623270620934144,0b6a660270b6addd,2021-05-22,13,85.12,50,9.56,5,3.26,1.58
845698388677890048,e4142b33ddd5d5d3,2021-05-22,4,118.63,13,9.46,1,4.27,0.60
845630286972461056,96f92ecff5b6e9eb,2021-05-22,9,99.72,48,9.69,6,2.83,1.36
845635319595536384,4cbb997d8217b0f9,2021-05-22,4,111.00,11,5.45,1,4.27,0.50
845308430826479616,dc440e11b800e068,2021-05-21,4,111.88,13,5.31,2,1.93,0.52
845448312309559300,a04560a183a4b1b3,2021-05-21,9,79.67,22,8.09,4,1.82,0.90
845352701352218624,078c719cdf3baa21,2021-05-21,29,88.79,93,6.63,14,3.18,3.19
845308850353348608,2824527a0087bdf9,2021-05-21,28,162.99,54,38.50,1,1.88,6.64
845266531568463872,65c01c4a58416ace,2021-05-21,3,329.29,16,23.75,1,0.00,1.37
845336854259183619,4ff76d3fc6c184a6,2021-05-21,9,102.22,20,5.85,3,2.39,1.13
845313197514563584,11dc0b70c39d6e76,2021-05-21,13,157.64,31,6.16,6,3.18,2.24
845307776808656896,d32808f5cd15f18b,2021-05-21,10,94.83,26,11.96,5,3.16,1.26
845308683962953731,32363330d43e94b3,2021-05-21,1,97.50,15,10.33,1,2.85,0.25
845308271220629504,0f94cc9be6e67841,2021-05-21,35,51.94,136,6.29,5,3.18,2.67
845265802500120578,a99eb7ac4b1aeb06,2021-05-21,3,185.52,18,24.11,3,3.28,0.99
845635708204494848,7e7cd54e168e2416,2021-05-22,24,49.77,100,8.80,12,6.70,5.23
845636128353816576,3793392758d39952,2021-05-22,14,59.79,15,7.67,1,2.69,0.95
845373344961531904,ebad90e6e515d5b0,2021-05-21,10,572.74,26,32.19,5,1.82,6.56
845278618300190727,f352dc290b60d398,2021-05-21,6,136.08,18,10.81,1,2.20,1.01
845307858576613376,5abe87cf328152d9,2021-05-21,8,97.50,28,6.25,2,1.93,0.96
845392557177184256,a9e9944211d3abcf,2021-05-21,118,30.54,495,6.23,29,1.93,10.85
845311824537849856,dd9419b6d49079ab,2021-05-21,26,51.63,54,10.46,5,1.88,1.91
845637192405102592,4f5a6a34328305d5,2021-05-22,12,229.81,36,24.61,3,6.73,3.64
845635777578283009,00a96e05e2da3470,2021-05-22,7,139.50,67,12.31,9,5.71,5.45
845307329615499264,9d94ac39235df4b3,2021-05-21,57,66.66,210,20.08,3,3.18,19.12
845655070691172352,07334376a87ac29b,2021-05-22,89,87.81,297,11.02,30,2.83,14.71
845421169628553232,d5533e1d76fe93f6,2021-05-21,42,274.29,87,10.55,17,2.10,14.02
845379845662969856,34222f184bc6617e,2021-05-21,1,350.00,6,6.83,1,1.82,0.39
845373148559712256,8fbb2412bccbd9b4,2021-05-21,10,135.10,27,10.41,5,1.82,1.63
845307926351712256,db9ce6aa0233363a,2021-05-21,11,377.30,44,33.27,2,3.16,5.61
845402318706053121,f1a88adf79718b0b,2021-05-21,26,67.49,110,9.68,8,3.28,2.84
845430922561597440,808eb41b362503de,2021-05-21,29,96.66,53,9.49,4,1.88,3.31
845325264591925250,a26c40b3dc26cee4,2021-05-21,66,46.42,318,6.19,36,2.39,5.03
845308334942334976,337cfe08738b1cf4,2021-05-21,32,70.16,66,7.24,7,3.16,3.26
845756546666467328,632475db36bf682e,2021-05-22,2,112.68,21,24.90,1,4.27,0.75
845308640280973312,0d29a5617cf00638,2021-05-21,9,104.39,45,12.38,7,2.42,1.50
845309065805697024,1c05cc8e217cfc36,2021-05-21,3,97.50,15,14.13,2,1.88,0.50
845632910848692224,fb30c0e3f6931d92,2021-05-22,13,94.04,58,8.97,8,6.74,1.74
845406090643640326,1e43dc2449413a2b,2021-05-21,9,116.28,22,12.93,5,4.90,1.33
845342951840030720,b4e8cd89603e7970,2021-05-21,12,71.53,21,11.10,3,3.16,7.92
845306185908490240,3687cd2c1ed6bd3a,2021-05-21,1,99.25,13,10.46,3,3.28,0.24
845274117287710720,3fdbe229c8c76749,2021-05-21,8,172.50,21,7.81,3,2.42,1.54
